url,phone_numbers,facebook_links,twitter_x_links,linkedin_links,instagram_links,youtube_links,addresses,error,processing_notes
http://seattlecandle.com,,,,,,,,,Discovered potential contact page: http://seattlecandle.com/contact; Attempting to merge data from: http://seattlecandle.com/contact; Merge from http://seattlecandle.com/contact complete.
http://theneedlehouse.com,17135229704; 77005522,,,,,,2422 Tangley Street,,Discovered potential contact page: http://theneedlehouse.com/about-us.htm; Attempting to merge data from: http://theneedlehouse.com/about-us.htm; Merge from http://theneedlehouse.com/about-us.htm complete.
http://allstarbp.com,,https://www.facebook.com/allstarsimulators,https://www.twitter.com/allstarbp,,https://www.instagram.com/allstarsimulators,https://www.youtube.com/channel/UC7H2JPOdOX_9jCVT3mHBaGg,"2180 Satellite Blvd, STE 400",,"Discovered potential contact page: http://allstarbp.com/contact; Attempting to merge data from: http://allstarbp.com/contact; Source page http://allstarbp.com/contact had error: Fetch ClientError for http://allstarbp.com/contact: ClientResponseError - 404, message='Not Found', url='https://allstarbp.com/contact'; Merge from http://allstarbp.com/contact complete."
http://dallassurgicalgroup.com,2146672; 2143506672,,,,,,,,Discovered potential contact page: https://dallassurgicalgroup.com/contact; Attempting to merge data from: https://dallassurgicalgroup.com/contact; Merge from https://dallassurgicalgroup.com/contact complete.
http://daveandtracy.org,,,,,,,,Fetch ClientError for http://daveandtracy.org: ClientConnectorDNSError - Cannot connect to host daveandtracy.org:80 ssl:default [getaddrinfo failed],
http://garagedoor-repair-waynenj.com,9733197770,,,,,,"Our Address: 1591 Alps Rd, Wayne, NJ 07470, USA; 1591 Alps Rd Wayne , New Jersey 07470 USA; 1591 Alps Rd",,"Discovered potential contact page: http://garagedoor-repair-waynenj.com/contact; Attempting to merge data from: http://garagedoor-repair-waynenj.com/contact; Source page http://garagedoor-repair-waynenj.com/contact had error: Fetch ClientError for http://garagedoor-repair-waynenj.com/contact: ClientResponseError - 404, message='Not Found', url='https://www.garagedoor-repair-waynenj.com/contact'; Merge from http://garagedoor-repair-waynenj.com/contact complete."
http://jshs-tn.utk.edu,+18659741000; +18659749493; 37996974,https://www.facebook.com/tnjrscihum,https://twitter.com/UTK_PREP,,https://www.instagram.com/utk_prep,,1502 Cumberland Avenue,,Discovered potential contact page: https://jshs-tn.utk.edu/about; Attempting to merge data from: https://jshs-tn.utk.edu/about; Merge from https://jshs-tn.utk.edu/about complete.
http://jtheater.com,,,,,,,,,"Discovered potential contact page: http://jtheater.com/contact; Attempting to merge data from: http://jtheater.com/contact; Source page http://jtheater.com/contact had error: Fetch ClientError for http://jtheater.com/contact: ClientResponseError - 404, message='Not Found', url='http://jtheater.com/contact'; Merge from http://jtheater.com/contact complete."
http://randrdance.com,,,,,,,,"Fetch ClientError for http://randrdance.com: ClientConnectorCertificateError - Cannot connect to host randrdance.com:443 ssl:True [SSLCertVerificationError: (5, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)')]",
http://sbstransportllc.com,,,,,,,,"Fetch ClientError for http://sbstransportllc.com: ClientConnectorCertificateError - Cannot connect to host sbstransportllc.com:443 ssl:True [SSLCertVerificationError: (5, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)')]",
http://when2heartsbeatas1.org,,,,,,,,Fetch ClientError for http://when2heartsbeatas1.org: ClientConnectorDNSError - Cannot connect to host when2heartsbeatas1.org:80 ssl:default [getaddrinfo failed],
http://abreakdisabilityandrespite.com,,,,,,,,"Fetch ClientError for http://abreakdisabilityandrespite.com: ClientResponseError - 404, message='Not Found', url='https://abreakdisabilityandrespite.com/'",
http://aestatix.com,,,,,,,,"Fetch ClientError for http://aestatix.com: ClientConnectorCertificateError - Cannot connect to host aestatix.com:443 ssl:True [SSLCertVerificationError: (5, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)')]",
http://cadottfamilyrestaurant.com,%207159780027; 7159780027; 7150027,https://www.facebook.com/cadottfamilyrestaurant,,,https://www.instagram.com/cadottfamilyrestaurant,,,,Discovered potential contact page: https://cadottfamilyrestaurant.com/contact; Attempting to merge data from: https://cadottfamilyrestaurant.com/contact; Merge from https://cadottfamilyrestaurant.com/contact complete.
http://figureitoutagency.com,,,,,,,,"Fetch ClientError for http://figureitoutagency.com: ClientConnectorCertificateError - Cannot connect to host figureitoutagency.com:443 ssl:True [SSLCertVerificationError: (5, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)')]",
http://galleongc.com,,,,,,,,Fetch ClientError for http://galleongc.com: ClientConnectorDNSError - Cannot connect to host galleongc.com:80 ssl:default [getaddrinfo failed],
http://jadynbags.com,,https://www.facebook.com/jadynbags,,,https://www.instagram.com/jadynbags,,,,Discovered potential contact page: http://jadynbags.com/pages/about-us; Attempting to merge data from: http://jadynbags.com/pages/about-us; Merge from http://jadynbags.com/pages/about-us complete.
http://liverpoolchurch.com,,,,,,,,,Discovered potential contact page: http://liverpoolchurch.com/contact; Attempting to merge data from: http://liverpoolchurch.com/contact; Merge from http://liverpoolchurch.com/contact complete.
http://cwenergyusa.com,+14809981694; +1480998,https://www.facebook.com/cwenergyusa,https://www.twitter.com/cwenergyusa1,https://www.linkedin.com/company/cwenergy,,,,,Discovered potential contact page: http://cwenergyusa.com/contact-2; Attempting to merge data from: http://cwenergyusa.com/contact-2; Merge from http://cwenergyusa.com/contact-2 complete.
http://indiyoung.com,,,,https://www.linkedin.com/in/indiyoung,https://www.instagram.com/indiyoung_,https://www.youtube.com/user/watch,,,Discovered potential contact page: https://indiyoung.com/contact; Attempting to merge data from: https://indiyoung.com/contact; Merge from https://indiyoung.com/contact complete.
http://newasianjuyuan.com,7635958888,,,,,,"693 Winnetka Ave N, Golden Valley, MN 55427",,
http://simplicitymovers.com,,,,,,,,Fetch ClientError for http://simplicitymovers.com: ClientConnectorDNSError - Cannot connect to host simplicitymovers.com:80 ssl:default [getaddrinfo failed],
http://smartdivorcestrategy.com,,,,https://www.linkedin.com/in/lauramiolla,https://www.instagram.com/thebrainwisecoach,,,,"Discovered potential contact page: http://smartdivorcestrategy.com/contact; Attempting to merge data from: http://smartdivorcestrategy.com/contact; Source page http://smartdivorcestrategy.com/contact had error: Fetch ClientError for http://smartdivorcestrategy.com/contact: ClientResponseError - 404, message='Not Found', url='http://smartdivorcestrategy.com/contact'; Merge from http://smartdivorcestrategy.com/contact complete."
http://tandoorrestaurants.com,,https://www.facebook.com/tandoorgrill,,,https://www.instagram.com/tandoor_indianslc,,,,Discovered potential contact page: https://tandoorrestaurants.com/contact-us; Attempting to merge data from: https://tandoorrestaurants.com/contact-us; Merge from https://tandoorrestaurants.com/contact-us complete.
http://tribeofdantours.com,#,,,,,,,,Discovered potential contact page: http://tribeofdantours.com/contact; Attempting to merge data from: http://tribeofdantours.com/contact; Merge from http://tribeofdantours.com/contact complete.
http://boyettrecovery.com,,,,,,,,,Discovered potential contact page: http://boyettrecovery.com/contact; Attempting to merge data from: http://boyettrecovery.com/contact; Merge from http://boyettrecovery.com/contact complete.
http://erikashome.com,7045761671; 7046020219,https://www.facebook.com/PitmanGroup,https://twitter.com/PitmanGroupRE,,,,"5925 Carnegie Blvd., Suite 250 , Charlotte , NC 28209; 5925 Carnegie Blvd., Suite 250",,Discovered potential contact page: http://erikashome.com/contact; Attempting to merge data from: http://erikashome.com/contact; Merge from http://erikashome.com/contact complete.
http://hbcofrochester.org,217%20491%203343,https://www.facebook.com/JesuslovesRochester,,,,,,,Discovered potential contact page: https://hbcofrochester.org; Attempting to merge data from: https://hbcofrochester.org; Merge from https://hbcofrochester.org complete.
http://littlefeetforestschool.org,,,,,,,,"Fetch ClientError for http://littlefeetforestschool.org: ClientResponseError - 404, message='Not Found', url='https://littlefeetforestschool.org/'",
http://motinidesigns.com,,,,,,,,Fetch ClientError for http://motinidesigns.com: ClientConnectorDNSError - Cannot connect to host motinidesigns.com:80 ssl:default [getaddrinfo failed],
http://nationalcarousels158.com,,,,,,,,Fetch ClientError for http://nationalcarousels158.com: ClientConnectorDNSError - Cannot connect to host nationalcarousels158.com:80 ssl:default [getaddrinfo failed],
http://2020relining.com,,,,,,,,,Discovered potential contact page: http://2020relining.com/contact; Attempting to merge data from: http://2020relining.com/contact; Merge from http://2020relining.com/contact complete.
http://advancenetsupport.com,+17864263492; 6487306; 7864263492; 786426786; 786426305; 3053066487,https://www.facebook.com/profile.php,,https://www.linkedin.com/company/106028228,https://www.instagram.com/advancenetworksupport,,"11401 SW 40th St Suite #265-B Miami , FL 33165",,Discovered potential contact page: https://advancenetsupport.com/about-us; Attempting to merge data from: https://advancenetsupport.com/about-us; Merge from https://advancenetsupport.com/about-us complete.
http://drtompastor.com,6123143739,,,,,,227 Colfax Ave N,,Discovered potential contact page: http://drtompastor.com/contact; Attempting to merge data from: http://drtompastor.com/contact; Merge from http://drtompastor.com/contact complete.
http://mottshay.com,,,,,,,,Fetch ClientError for http://mottshay.com: ClientConnectorDNSError - Cannot connect to host mottshay.com:80 ssl:default [getaddrinfo failed],
http://patscrap.co.uk,,,,,,,,,Discovered potential contact page: https://patscrap.co.uk/contact; Attempting to merge data from: https://patscrap.co.uk/contact; Merge from https://patscrap.co.uk/contact complete.
http://rethinkingwealth.org,,https://www.facebook.com/RethinkingWealth,,https://www.linkedin.com/company/18005206,,,,,Discovered potential contact page: http://rethinkingwealth.org/contact; Attempting to merge data from: http://rethinkingwealth.org/contact; Merge from http://rethinkingwealth.org/contact complete.
http://centralcoastmd.com,,,,,,,,,"Discovered potential contact page: http://centralcoastmd.com/contact; Attempting to merge data from: http://centralcoastmd.com/contact; Source page http://centralcoastmd.com/contact had error: Fetch ClientError for http://centralcoastmd.com/contact: ClientResponseError - 404, message='Not Found', url='http://centralcoastmd.com/contact'; Merge from http://centralcoastmd.com/contact complete."
http://ellen4wcsd.com,,,,,,,,Fetch ClientError for http://ellen4wcsd.com: ClientConnectorDNSError - Cannot connect to host ellen4wcsd.com:80 ssl:default [getaddrinfo failed],
http://missinglnk.com,888489998; 7278736811,https://www.facebook.com/missinglnk,https://twitter.com/saferideapparel,,,https://www.youtube.com/user/Alann1959,,,Discovered potential contact page: http://missinglnk.com/xcontact; Attempting to merge data from: http://missinglnk.com/xcontact; Merge from http://missinglnk.com/xcontact complete.
http://themorvarid.com,,,,,,,,Fetch ClientError for http://themorvarid.com: ClientConnectorDNSError - Cannot connect to host themorvarid.com:80 ssl:default [getaddrinfo failed],
http://thephotoboothunlimited.com,,,,,,,,"Fetch ClientError for http://thephotoboothunlimited.com: ClientResponseError - 429, message='Too Many Requests', url='https://www.thephotoboothunlimited.com/'",
http://urtubiavielma.com,+1307459,,https://twitter.com/UrtubiaVielma,https://www.linkedin.com/in/camila-vielma-reyes-25911941; https://www.linkedin.com/company/urtubiavielma; https://www.linkedin.com/in/pablourtubia,,,,,Discovered potential contact page: https://urtubiavielma.com; Attempting to merge data from: https://urtubiavielma.com; Merge from https://urtubiavielma.com complete.
http://advertiserandmarketersplatform.com,,,,,,,,Fetch ClientError for http://advertiserandmarketersplatform.com: ClientConnectorDNSError - Cannot connect to host advertiserandmarketersplatform.com:80 ssl:default [getaddrinfo failed],
http://carvedsoulsmusic.com,,,,,,,,"Fetch ClientError for http://carvedsoulsmusic.com: ClientConnectorCertificateError - Cannot connect to host carvedsoulsmusic.com:443 ssl:True [SSLCertVerificationError: (5, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)')]",
